Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
Esquel_Aero	Chubut	10209	23,4	9,3	1004,1	917	29,9	5,5	8,2	28	16,5	0	0	0	0	0,353052521
Tandil_Aero	Buenos_Aires	10121	19,6	13,3	1022,8	1002,2	18,8	3	5,1	25,4	11,5	0	0	0	0	0,962042737
Santiago_Del_Estero_Aero	Santiago_del_Estero	10915	11,8	8,3	1018,9	995	8,5	2,6	4,1	15,6	9,4	0	1	0	0	0,145208748
San_Luis_Aero	San_Luis	10702	13,3	3,9	1009,3	927,6	20	3,8	7,7	22,3	6,1	0	0	0	0	0,438735725
Esquel_Aero	Chubut	10302	14,8	10,3	1017,5	926,2	24	3,3	7,2	18,8	10,6	0	1	0	0	0,819285333
Rosario_Aero	Santa_Fe	10411	18,7	15,9	1008,3	1005,4	10,5	4,3	9,3	23,5	15,8	0	1	0	0	0,766288288
Laboulaye_Aero	Cordoba	10416	18,4	11,4	1016,8	1000,7	10	2,2	7,2	29,8	9,4	0	0	0	0	0,934623101
Dolores_Aero	Buenos_Aires	10701	4,7	-1	1023	1021,8	10	2,3	5,1	14,6	-2	0	0	0	0	0,932965246
Ushuaia_Aero_II	Ushuaia	10921	2,7	-1,7	1002,9	995,8	12,2	8,6	18	4	1	0	1	1	0	0,148760828
Resistencia_Aero	Chaco	10217	29,9	22,4	1003,1	997,2	12,6	4,7	7,7	39,2	25	0	0	0	0	0,042015719
Formosa_Aero	Formosa	10307	25,9	21,4	1009,2	1002,4	11,9	4	9,3	33,5	21,5	0	1	0	0	0,276420755
Posadas_Aero	Misiones	10219	25,4	21,6	1012	997,7	13,8	1,8	5,1	31	21,3	0	1	0	0	0,582756111
Resistencia_Aero	Chaco	10102	21,8	13	1018,1	1011,9	12,1	2,4	4,6	26	13,5	0	0	0	0	0,470071923
Viedma_Aero	Rio_Negro	10414	14,9	7,4	1008,8	1008	29,9	5	8,7	20,1	5,4	0	0	0	0	0,903973433
San_Juan_Aero_II	San_Juan	10714	10,7	-1,2	1020,7	950,4	15	4	6,2	21	3	0	0	0	0	0,31697114
Presidencia_R_S_Penia_Aero	Chaco	11102	21,5	17,8	1010	999,3	12,6	7,8	8,8	36,5	19,2	0	1	0	0	0,436677585
Oran_Aero	Salta	10522	17,1	13,4	1017	975,8	10	1	2,1	21,4	13	0	0	0	0	0,600960105
Resistencia_Aero	Chaco	10924	10,9	3,5	1028,8	1022,4	12,4	2,6	5,1	18,6	2,6	0	0	0	0	0,749554919
Pilar	Cordoba	10409	17,7	8,7	1016,9	977,5	17,5	3,8	9,3	25	10,9	0	0	0	0	0,593006946
San_Martin_Mza	Mendoza	10406	17,4	7,1	1010,7	936,8	15	3,7	5,7	28,2	12,7	0	0	0	0	0,058611872
Mar_Del_Plata_Aero	Buenos_Aires	10703	10,9	4,9	1011,3	1008,7	9,3	5	8,7	19,4	5	0	0	0	0	0,650894042
Rio_Gallegos_Aero	Santa_Cruz	10722	4,6	-1	1019,1	1016,8	16,4	6,1	11,8	8,8	-5,5	0	1	0	0	0,322301103
Monte_Caseros_Aero	Corrientes	10416	19,8	14,3	1017,4	1011	10,9	2,2	4,1	27,5	13,9	0	0	0	0	0,556549634
Viedma_Aero	Rio_Negro	10524	10,4	1,7	1019,6	1015,7	28,3	3,7	6,2	18,6	2,9	0	1	0	0	0,017941998
San_Luis_Aero	San_Luis	10921	9,1	-1,4	1013,9	931,8	20	9,2	14,4	23	4,7	0	0	0	0	0,993638666
Ushuaia_Aero_II	Ushuaia	11107	2,1	-1,3	993,3	986,3	11,1	9,8	17	9,5	0,2	0	1	1	0	0,187938462
Esquel_Aero	Chubut	10613	6,6	-1,5	1015,3	922,1	16,9	5,2	8,7	11	1,7	0	0	0	0	0,150480726
Gualeguaychu_Aero	Entre_Rios	10625	10,8	7,9	1018,2	1015,4	13,7	2,6	3,6	16	3,5	0	1	0	0	0,393306034
Ezeiza_Aero	Buenos_Aires	10416	13,1	8,9	1019,2	1016,8	8,7	1,9	3,6	24,6	5,7	1	0	0	0	0,700441682
Mar_Del_Plata_Aero	Buenos_Aires	10308	16,7	11,5	1014,6	1012,1	10	3,4	6,2	27	5,9	0	0	0	0	0,372862984
San_Antonio_Oeste_Aero	Rio_Negro	10421	20,3	8,8	1016,4	1014	29,9	3,1	6,2	30,6	10,7	0	0	0	0	0,621167391
Pilar	Cordoba	10725	9,5	-3,2	1022,5	981,5	11,3	4,7	6,2	20,4	-1,4	0	0	0	0	0,843639007
Santa_Rosa_Aero	La_Pampa	10602	14,7	-0,5	1016,4	993,7	24,9	3,8	5,7	24,4	8,2	0	0	0	0	0,156517851
Sauce_Viejo_Aero	Santa_Fe	10218	19,4	16,6	1014,6	1012,5	9,8	5,1	6,7	25,5	17	0	1	0	0	0,198562625
Santiago_Del_Estero_Aero	Santiago_del_Estero	10310	27,1	21,3	1006,2	983,8	12,6	2,8	5,1	38,2	23,2	0	1	0	0	0,83946524
Mar_Del_Plata_Aero	Buenos_Aires	11027	13,7	5,6	1018,5	1015,9	9,7	3,7	5,7	22,6	9,5	0	0	0	0	0,649897776
Neuquen_Aero	Neuquen	10914	6,7	-1,1	1026,9	993,6	11,6	4,3	5,7	9,1	4	0	1	0	0	0,891557503
Tandil_Aero	Buenos_Aires	10614	7,3	1,6	1023,2	1002	17,5	4,4	7,7	22,3	1	0	0	0	0	0,818332033
Villa_Dolores_Aero	Cordoba	10118	24,3	12,1	1013,9	950,4	23,5	2,1	4,6	33,5	17,2	0	0	0	0	0,61334902
Chamical_Aero	La_Rioja	10331	24,7	12,7	1009,2	957,5	20	3,8	6,2	32,5	20,2	0	0	0	0	0,094723083
Viedma_Aero	Rio_Negro	10424	20,7	15,2	1015,5	1014,6	23,7	2,3	4,6	27,9	12	0	0	0	0	0,194896386
Mar_Del_Plata_Aero	Buenos_Aires	10217	21,2	16,9	1005,5	1003,1	10	4,3	9,8	33	18	0	1	0	0	0,144661374
Sauce_Viejo_Aero	Santa_Fe	10123	28,3	20,7	1010,8	1008,7	11,4	2,1	4,6	33,1	23,3	0	1	0	0	0,213093951
Ceres_Aero	Santa_Fe	10413	16	6,9	1020,8	1010,3	16,9	2,6	3,6	23	8,6	0	0	0	0	0,540789797
Rosario_Aero	Santa_Fe	10123	27,4	19,4	1011,2	1008,3	11,3	2,9	5,1	32,4	21,1	0	1	0	0	0,801870635
San_Antonio_Oeste_Aero	Rio_Negro	10729	4,3	0,7	1022,4	1019,9	29,9	4,7	7,7	12,9	-4	0	0	0	0	0,915849137
Marcos_Juarez_Aero	Cordoba	10623	7,8	3,6	1022,3	1008,3	20	3,2	5,1	15,4	0,2	0	0	0	0	0,345963824
Posadas_Aero	Misiones	10302	29	20,7	1008,4	994,4	12,6	3,9	5,1	36,6	24	0	0	0	0	0,352825892
Rio_Gallegos_Aero	Santa_Cruz	10501	6,4	-2,7	1005,5	1003,2	16,9	5,5	9,3	11	2,2	0	0	0	0	0,546333565
Monte_Caseros_Aero	Corrientes	10206	24,1	15,3	1014,4	1008,1	16,3	4,2	5,1	31	17,2	0	0	0	0	0,35038336
San_Julian_Aero	Santa_Cruz	10730	8,2	-2,1	1017,1	1009,4	29,9	5,7	7,2	18,4	2,2	0	0	0	0	0,546125197
Posadas_Aero	Misiones	11026	24,6	21	1010,6	996,2	15	4	12,9	29	21	0	0	0	0	0,537186829
Rio_Cuarto_Aero	Cordoba	10829	21,8	-2,7	1011,5	963,5	11,9	5,6	9,3	33,3	10,5	0	0	0	0	0,906328737
Ezeiza_Aero	Buenos_Aires	10402	20,3	19,3	1015,2	1012,8	6,1	2,9	6,2	24,2	19,1	0	1	0	0	0,12943286
Corrientes_Aero	Entre_Rios	10817	13,8	3,9	1024,1	1016,6	7,9	2,6	4,6	22,2	5,9	0	0	0	0	0,271994564
Junin_Aero	Buenos_Aires	10228	19,7	12,6	1013,5	1003,9	11,3	6,5	11,3	27,2	12,2	0	0	0	0	0,080308694
La_Plata	Buenos_Aires	11010	18,8	15,6	1017,4	1014,6	8,5	4	5,7	25,5	13,6	0	1	0	0	0,27177847
Catamarca_Aero_II	Catamarca	10425	25	10,4	1007	956,5	20	5	9,3	32,5	18,1	0	0	0	0	0,383139671
Azul_Aero	Buenos_Aires	10506	12,6	8,3	1013,5	995,8	15	4	7,2	19,8	6,6	0	0	0	0	0,789506797
San_Luis_Aero	San_Luis	10328	21,9	9,7	1015	935,3	20	4,2	8,2	29,6	15,5	0	0	0	0	0,410338083
General_Pico_Aero	La_Pampa	10416	19,2	13	1016,8	999,8	20	2,9	5,1	28,5	11	0	0	0	0	0,638867161
Tucuman_Aero_II	Tucuman	10702	14,4	8,2	1012,6	960,7	7,6	3,3	6,7	24	7,5	0	0	0	0	0,645400197
Trelew_Aero	Chubut	10609	8,3	-2	1011	1005,7	29,9	3,8	7,7	16,2	1	0	0	0	0	0,660193049
Chamical_Aero	La_Rioja	10619	9,6	-1,6	1023,8	968,7	20	0,5	1	13,3	6,5	0	0	0	0	0,952722828
Formosa_Aero	Formosa	10131	30,8	20,7	1006,6	999,9	13,7	2,9	5,1	38	23,2	0	0	0	0	0,396324647
Esquel_Aero	Chubut	10701	5	-1,9	1008,1	913,9	16,6	6,2	20,1	12,8	-8,3	0	1	0	0	0,717102108
Tucuman_Aero_II	Tucuman	11112	25,2	9,2	1009,6	959,1	14,3	4,8	9,3	36	15	0	0	0	0	0,92292185
Posadas_Aero	Misiones	10403	24,3	21,1	1012,5	998,1	14,2	1,1	3,1	30	20,9	0	0	0	0	0,904447901
General_Pico_Aero	La_Pampa	10606	8,6	-0,2	1019,9	1002,4	18,8	4	6,7	21,5	1	0	0	0	0	0,419078438
Azul_Aero	Buenos_Aires	10525	6,1	4,4	1020,5	1002,3	10,5	2,3	5,7	16,4	-0,4	1	0	0	0	0,441384712
Mar_Del_Plata_Aero	Buenos_Aires	11112	15	11,2	1006	1003,5	3,9	3,9	11,3	24	10,8	1	0	0	0	0,611519236
Marcos_Juarez_Aero	Cordoba	10303	16	12,8	1018,2	1004,6	20	4,8	6,7	24,7	12,5	0	0	0	0	0,422443568
Villa_Dolores_Aero	Cordoba	11025	20,5	4,3	1015,4	951,9	24,9	1,9	4,1	26,2	15	0	0	0	0	0,611299778
Oran_Aero	Salta	10427	22,6	15,7	1004	964,1	12,6	1,5	3,1	34	15,2	0	0	0	0	0,531406371
Formosa_Aero	Formosa	10826	8,8	4,4	1026,9	1019,6	8,5	7,9	10,3	13	6	0	1	0	0	0,464528052
San_Juan_Aero_II	San_Juan	10101	22,7	2,8	1016,2	949,3	15	6,7	9,3	35	16,1	0	0	0	0	0,748219912
Mendoza_Aero	Mendoza	10715	10,1	-2,2	1020,6	938,5	11,7	0,7	2,6	19	1,5	0	0	0	0	0,111709469
Mendoza_Aero	Mendoza	11017	22,1	9,6	1013,6	935,3	12,4	1,6	4,1	28	16,4	0	0	0	0	0,119861855
Mendoza_Aero	Mendoza	11107	23,5	2,6	1008,2	931,3	14	2,7	7,2	38,6	16,3	0	0	0	0	0,17512769
Azul_Aero	Buenos_Aires	10508	12,8	4,9	1010,6	992,9	15	6,4	9,3	22,2	2,8	0	0	0	0	0,869949842
Mendoza_Aero	Mendoza	10316	12,7	9,8	1021,2	939,8	7,4	0,8	2,6	16	11	0	0	0	0	0,174636341
Gualeguaychu_Aero	Entre_Rios	10204	21,6	10,8	1014,9	1012,2	15	1,6	5,1	27,3	12,8	0	0	0	0	0,444111602
Villa_Reynolds_Aero	San_Luis	10915	4,7	2,3	1024,5	965,7	8	4,4	6,7	10	1,2	0	1	1	0	0,023278777
San_Luis_Aero	San_Luis	10519	10,6	6,1	1023	939,4	17,5	1,9	3,1	16,5	4,5	1	0	0	0	0,871654164
Rio_Gallegos_Aero	Santa_Cruz	11003	6,2	-3	1011,8	1009,5	20,6	7,2	11,3	13	0	0	0	0	0	0,773529954
Rio_Cuarto_Aero	Cordoba	10429	15,7	10	1014,4	965,4	11,6	3,2	5,1	23,2	9	0	0	0	0	0,452929796
Rio_Gallegos_Aero	Santa_Cruz	10128	16,5	3,8	1004,9	1002,6	16,6	9	13,9	25,1	10	0	0	0	0	0,82193362
Dolores_Aero	Buenos_Aires	10110	23,9	17,6	1018,6	1017,6	10	4,7	6,2	30,8	18,5	0	0	0	0	0,95073116
Villa_Reynolds_Aero	San_Luis	10828	16,1	-0,4	1018,9	962,1	14,3	1,8	6,7	31,2	2,1	0	0	0	0	0,195137801
Tartagal_Aero	Salta	10718	20,6	14	1005,3	954,8	9,7	4	9,3	29	14	0	0	0	0	0,767148462
General_Pico_Aero	La_Pampa	10303	16,1	11,4	1018,4	1001,2	20	5,6	7,2	22,7	10,4	0	0	0	0	0,766183093
Ezeiza_Aero	Buenos_Aires	11010	18,3	15,3	1017,4	1015	7,1	2,4	4,1	25	13	1	1	0	0	0,433986997
Pilar	Cordoba	10702	14,2	-2	1013,2	973,3	13	8	11,8	21,4	3,3	0	0	0	0	0,669051648
Reconquista_Aero	Santa_Fe	10817	12,5	3,9	1025,2	1018,8	6,1	2,2	5,1	21,2	4	0	0	0	0	0,075759636
Esquel_Aero	Chubut	10818	6,8	-2,3	1002,3	910,2	18,2	4,6	13,9	14	-0,3	0	1	0	0	0,745483763
Resistencia_Aero	Chaco	10919	13	4,5	1022,2	1015,9	9,5	2,5	5,7	22	3,7	0	0	0	0	0,471617374
Esquel_Aero	Chubut	10204	20,5	6,7	1010,8	921,9	29,9	4,6	9,3	26,6	12,2	0	0	0	0	0,582528361
Bahia_Blanca_Aero	Buenos_Aires	10427	17,9	15,1	1014,6	1004,8	11,7	6,3	9,3	26,3	12,8	0	1	0	0	0,556538953
Trelew_Aero	Chubut	10608	5,9	-2,9	1018,7	1013,4	29,9	3,2	6,2	14,2	-0,6	0	0	0	0	0,235846428
San_Julian_Aero	Santa_Cruz	10913	4,7	-0,9	1027,8	1020	26,7	6,4	9,3	8,4	-0,8	0	1	0	0	0,076343747
San_Luis_Aero	San_Luis	10112	29,3	14,8	1005,2	928,2	20	3,2	6,7	36	21,5	0	1	0	0	0,450566687
General_Pico_Aero	La_Pampa	11028	19,3	9,1	1012,7	995,8	14	8,4	11,3	29,4	12,6	0	0	0	0	0,3179582
Ushuaia_Aero_II	Ushuaia	10216	6,3	1,8	989,8	982,9	14,3	11,5	15,4	10,5	3,9	0	1	0	0	0,090363486
Resistencia_Aero	Chaco	10705	23,8	20,6	1011,4	1005,4	10,8	3,4	9,3	29,5	19,9	0	0	0	0	0,464988212
Corrientes_Aero	Entre_Rios	10113	27,5	20,1	1010,5	1003,3	10,6	2,1	3,6	33	21,4	0	0	0	0	0,864245088
Ezeiza_Aero	Buenos_Aires	11003	13,2	9,2	1019,4	1017,1	9,5	3,6	6,2	18,1	8,5	0	0	0	0	0,018264765
General_Pico_Aero	La_Pampa	10827	9,6	-3	1023,2	1005,5	20	7,1	8,8	22,4	0,6	0	0	0	0	0,154038636
Pilar	Cordoba	10109	22,4	17,3	1016,4	977,5	14,3	1,7	2,1	29,7	17	0	0	0	0	0,456623777
Viedma_Aero	Rio_Negro	10919	14,7	-0,4	1009,8	1008,9	29,9	5,6	8,2	23	2,4	0	0	0	0	0,975451905
Chamical_Aero	La_Rioja	10927	20	4,2	1011,6	959,2	16,6	2,8	6,2	27,4	11,6	0	0	0	0	0,305861874
San_Luis_Aero	San_Luis	10717	16,9	5,7	1010,6	929,7	20	3,7	7,2	24	7	0	0	0	0	0,685001733
General_Pico_Aero	La_Pampa	10805	13,6	-1,9	1011,1	993,9	15,8	9	12,9	20,9	1	0	0	0	0	0,057520022
Junin_Aero	Buenos_Aires	11030	19,7	8,7	1012,8	1003,3	10	6,3	9,8	27,8	10,5	0	0	0	0	0,506049652
Ezeiza_Aero	Buenos_Aires	10518	9	5,1	1025,4	1022,9	7,1	1,4	4,6	15,6	3	1	1	0	0	0,74754943
Posadas_Aero	Misiones	10209	26,4	19,5	1009,9	995,6	12,9	1,6	4,6	31,3	22,3	0	1	0	0	0,271456311
Ceres_Aero	Santa_Fe	10417	20,6	13,8	1017,9	1007,6	12,1	2,8	4,6	30,4	12	0	0	0	0	0,770072035
Cordoba_Aero	Cordoba	10515	8,2	2,9	1021,4	962,6	9,5	4,1	8,2	23,5	4	0	1	0	0	0,279740961
San_Rafael_Aero	Mendoza	10213	22,5	10,4	1007,2	924,7	16,9	2,6	5,1	30,1	16,3	0	0	0	0	0,961436651
General_Pico_Aero	La_Pampa	10919	12,6	-3,3	1017,2	999,7	17,5	5,7	8,2	24,2	6,2	0	0	0	0	0,691297299
Laboulaye_Aero	Cordoba	11019	22,8	14,5	1005,7	990	9,5	6,2	11,8	31	15,5	0	1	0	0	0,957212532
Mar_Del_Plata_Aero	Buenos_Aires	11009	14,7	12,7	1015,6	1013,1	6,8	5,5	8,2	17	13	0	1	0	0	0,970765711
Iguazu_Aero	Misiones	10617	17,6	17	1015,7	984,1	6,8	1,4	2,6	22	15,6	1	0	0	0	0,282013934
Posadas_Aero	Misiones	10528	23,3	19,8	1004	989,6	13,8	2,5	5,1	29	18,2	0	1	0	0	0,72384862
Tucuman_Aero_II	Tucuman	10203	25,6	20,1	1014,2	963,9	8,9	1,8	3,1	30	23	0	0	0	0	0,740313549
Reconquista_Aero	Santa_Fe	10526	16,8	13,7	1014,8	1008,5	9	2,3	3,6	22,5	10,2	0	0	0	0	0,268927796
Neuquen_Aero	Neuquen	10102	24,4	2,4	1014,8	983,3	15,6	3,9	7,2	30,3	14	0	0	0	0	0,859586652
Sauce_Viejo_Aero	Santa_Fe	10819	18,5	10,1	1014,7	1012,5	12,1	4,8	7,7	26,4	11,5	0	0	0	0	0,961655991
La_Plata	Buenos_Aires	10421	19,6	14,7	1021,3	1018,6	8,4	2,5	4,6	26,9	10,6	1	0	0	0	0,887111769
Tandil_Aero	Buenos_Aires	10214	21,1	10,4	1011,3	991,1	17,5	3,4	5,1	30,7	11,5	0	0	0	0	0,027351825
General_Pico_Aero	La_Pampa	10522	7,5	6,6	1021,1	1003,4	6,6	1,8	3,6	17,4	2,5	1	0	0	0	0,362317056
Laboulaye_Aero	Cordoba	10215	25,5	18,8	1009,2	993,5	9,5	2,8	8,2	33,7	16,4	0	0	0	0	0,729235636
Rosario_Aero	Santa_Fe	11021	19,3	6,3	1011,8	1008,9	14,3	4,1	7,7	30,7	12,3	0	0	0	0	0,624302698
Ceres_Aero	Santa_Fe	10719	7,3	-1,5	1024,6	1013,8	13,5	3,7	5,7	15,4	3	0	0	0	0	0,385547875
Catamarca_Aero_II	Catamarca	10709	12,4	5,5	1014,4	961,1	20	2,3	3,6	20	4,9	0	0	0	0	0,839763008
Rio_Cuarto_Aero	Cordoba	10529	13,1	0,9	1010,5	961,3	12,2	5,7	12,3	20,5	6,8	0	0	0	0	0,976681234
San_Antonio_Oeste_Aero	Rio_Negro	10901	14,2	0,9	1014,4	1011,9	29,9	3,9	7,2	19,9	7,2	0	0	0	0	0,372306591
Rosario_Aero	Santa_Fe	10511	19,9	12,2	1013,4	1010,5	9,8	2,9	7,2	25,6	15,9	0	1	0	0	0,631475099
Catamarca_Aero_II	Catamarca	10728	11,6	-3,7	1018,1	964,4	15,6	3,1	5,1	23,3	0,9	0	0	0	0	0,894107201
Pilar	Cordoba	10820	16,1	4,2	1013,5	974,1	11,4	2,5	4,1	28	6,6	0	0	0	0	0,00964169
Corrientes_Aero	Entre_Rios	10215	27,1	22,5	1009	1001,8	9,5	1,4	4,1	34	21	1	1	0	0	0,035858945
Tartagal_Aero	Salta	10614	22,3	18,6	1009,7	959,5	10	0,5	3,1	27,2	17,4	0	0	0	0	0,035012916
Tartagal_Aero	Salta	10315	18	16,3	1014,5	963,5	8,7	4,8	6,2	24	16,4	0	1	0	0	0,819827727
Reconquista_Aero	Santa_Fe	10212	28	22	1004,9	998,9	6,8	1,6	3,1	34,2	21,6	0	0	0	0	0,42459002
Santiago_Del_Estero_Aero	Santiago_del_Estero	10413	19,3	12,2	1020	996,7	15	2,6	5,1	23,6	14,8	0	0	0	0	0,310190507
Mendoza_Aero	Mendoza	10516	7,8	-3	1024,7	941,8	10,8	0,4	1,5	15,3	0,2	0	0	0	0	0,914720473
Rio_Cuarto_Aero	Cordoba	10921	8,4	-0,5	1015,9	966,1	12,7	4,4	7,2	21,8	5,5	0	1	0	0	0,765976955
San_Julian_Aero	Santa_Cruz	11102	17,7	0,3	1007,9	1000,5	29,9	10,3	13,9	23	12,2	0	0	0	0	0,038048651
San_Rafael_Aero	Mendoza	10306	21,8	7,2	1005	922,5	17,2	3	5,7	31,8	12,8	0	0	0	0	0,712135747
Rio_Gallegos_Aero	Santa_Cruz	10925	5,5	0,3	1006,5	1004,3	21,4	0,9	5,1	17	-0,5	0	0	0	0	0,075408946
Neuquen_Aero	Neuquen	10123	29,4	9,8	1007	976,7	12,7	3,4	5,1	35,5	23,4	0	0	0	0	0,014616265
Villa_Reynolds_Aero	San_Luis	11011	18,3	14,3	1014,7	959,1	9,3	7,8	13,9	30	13,9	0	1	0	0	0,273020967
La_Rioja_Aero	La_Rioja	11102	24,7	9,9	1014,7	966,2	20	1,6	3,1	28,9	17	0	1	0	0	0,29706784
San_Martin_Mza	Mendoza	10727	9,3	-3,8	1021,8	944,8	15	1,9	2,6	18,5	0,9	0	0	0	0	0,031773038
San_Juan_Aero_II	San_Juan	10919	12,3	-4,8	1014,9	945,1	15	2,3	4,1	22,2	2,2	0	0	0	0	0,558502397
Tandil_Aero	Buenos_Aires	10401	15,9	15,4	1019,8	999,1	4,2	6,1	8,2	22,5	13,6	0	1	0	0	0,32085682
La_Plata	Buenos_Aires	10928	14,6	12,3	1018,4	1015,6	10	5,5	8,7	18,2	12,6	0	0	0	0	0,390959709
Chamical_Aero	La_Rioja	10206	30,6	14,1	1010,4	959,6	20	2,2	5,1	37,4	23,4	0	0	0	0	0,007013497
General_Pico_Aero	La_Pampa	10211	25,2	15,6	1007,9	991,3	20,8	3,1	8,2	32,4	17,2	0	1	0	0	0,347364527
Chamical_Aero	La_Rioja	11025	21,6	5,4	1015,6	963,1	20	6	9,8	26	17,5	0	0	0	0	0,418734368
Paso_De_Los_Libres_Aero	Corrientes	11007	18,8	8,5	1022,5	1014,1	11,6	7,3	9,3	27	11,4	0	0	0	0	0,462305249
Santiago_Del_Estero_Aero	Santiago_del_Estero	11031	31,9	20	997,3	975,4	12,1	5,4	7,7	41	25,5	0	1	0	0	0,055849422
Neuquen_Aero	Neuquen	10324	17,5	6,8	1009,2	977,7	12,7	4	11,8	27,5	9,2	0	0	0	0	0,838345828
Cordoba_Aero	Cordoba	10107	23,9	17,5	1001,8	946,4	10,9	2,8	5,1	31	16,3	0	0	0	0	0,161353446
Villa_Reynolds_Aero	San_Luis	10505	13,8	8,9	1021,3	964,2	10,8	0,8	2,6	24,2	5	0	0	0	0	0,206443913
San_Juan_Aero_II	San_Juan	10917	4,3	-5	1026	953,9	11,6	2,2	3,6	14,4	-4,1	0	0	0	0	0,116594785
Tucuman_Aero_II	Tucuman	10212	28,3	16,8	1002,5	953,1	11,9	3,8	6,2	37,3	21	0	0	0	0	0,093240507
Santa_Rosa_Aero	La_Pampa	10621	8,1	-5,5	1011,7	988,6	29,9	3,3	5,7	17,8	-0,3	0	0	0	0	0,323642536
Ezeiza_Aero	Buenos_Aires	10307	22,4	16,4	1012,4	1010,1	10,1	2,2	4,1	28,9	14	0	0	0	0	0,864131282
Iguazu_Aero	Misiones	10206	24,7	19,8	1009,3	978,8	13	3,2	9,3	34,7	20,2	0	1	0	0	0,80723446
Ushuaia_Aero_II	Ushuaia	11031	8,9	0,7	1001,1	994,2	15,9	7,4	10,8	18,6	5,9	0	0	0	0	0,579726314
Tartagal_Aero	Salta	10220	18,1	17,4	1011,5	960,5	4,8	1,9	3,1	22,6	16	0	1	0	0	0,955097902
Santiago_Del_Estero_Aero	Santiago_del_Estero	10929	15,1	-0,9	1021,7	998	10,9	3,7	6,2	21,4	11	0	0	0	0	0,245316033
Dolores_Aero	Buenos_Aires	10227	14,6	8,9	1016	1014,9	9,3	1,7	3,1	23,3	6,9	0	0	0	0	0,519897194
Rosario_Aero	Santa_Fe	10628	13,8	10,7	1009,4	1006,4	11,1	2,6	6,2	18,3	4	0	0	0	0	0,80513294
Comodoro_Rivadavia_Aero	Chubut	10101	13,1	6,8	1022,1	1016,4	15,3	3,6	8,7	18	5,5	0	0	0	0	0,394297298
Rio_Cuarto_Aero	Cordoba	10224	21,6	14,7	1008,7	961,1	12,4	5,4	9,8	29,8	16,9	0	1	0	0	0,293741052
Rio_Cuarto_Aero	Cordoba	10723	2	-5,7	1026,8	974,8	11,7	3,6	7,7	12,4	-4,1	0	0	0	0	0,620224217
Formosa_Aero	Formosa	10318	21,2	16,8	1015,4	1008,5	14	4	6,2	25,3	17,8	0	0	0	0	0,797847219
Esquel_Aero	Chubut	10117	21,4	8,4	1012,4	923,8	28,2	3,7	6,2	29	11,8	0	0	0	0	0,989480596
Viedma_Aero	Rio_Negro	10219	22,7	3,1	1016,2	1015,5	29,9	5,8	10,3	30,5	9,5	0	0	0	0	0,018443872
General_Pico_Aero	La_Pampa	10301	22,5	16,1	1004,6	988,1	18,2	6	8,2	30,6	17,6	0	1	0	0	0,644826816
Azul_Aero	Buenos_Aires	10310	18,6	9,7	1007,9	990,8	15	3,9	6,7	28,2	12,7	0	0	0	0	0,490173032
Posadas_Aero	Misiones	10309	22,2	20,9	1011,4	996,9	11,6	2,8	11,3	30,4	20,4	0	1	0	0	0,620443059
Villa_Dolores_Aero	Cordoba	11104	22,1	6,9	1013,2	950	29,9	1,8	5,1	31,5	12	0	0	0	0	0,78341283
Rio_Cuarto_Aero	Cordoba	10811	11,8	-6	1012,4	962,5	13,7	4,2	12,4	19	1	0	0	0	0	0,569542909
La_Rioja_Aero	La_Rioja	10517	13,2	6,7	1018,5	968	18,8	2,7	5,1	19,7	6,2	0	0	0	0	0,884294671
San_Luis_Aero	San_Luis	10307	22,7	11,7	1007	928,2	20	5,9	11,3	31,3	14,4	0	0	0	0	0,368576247
Esquel_Aero	Chubut	10410	8,9	1,4	1002,3	911,3	19,6	4,4	8,7	13,6	5	0	1	0	0	0,921954167
Villa_Reynolds_Aero	San_Luis	11104	22,4	11,3	1012,6	957,5	14,6	5,2	10,3	31,4	12	0	0	0	0	0,060873785
Reconquista_Aero	Santa_Fe	10814	5,2	-2,5	1033,7	1027,1	9,7	2,2	3,6	12,8	-2,5	0	0	0	0	0,979781631
Paso_De_Los_Libres_Aero	Corrientes	10805	10,2	7,9	1017,1	1008,6	11,6	2,4	3,6	20,6	6,9	0	0	0	0	0,791581716
General_Pico_Aero	La_Pampa	10110	27,8	17,3	1014,1	997,6	20	3,1	6,7	35,4	20	0	0	0	0	0,105239104
Bahia_Blanca_Aero	Buenos_Aires	10704	8	1,3	1018,2	1008	14,6	2,5	6,2	19,4	0	0	0	0	0	0,526260929
Laboulaye_Aero	Cordoba	10729	12,6	5,4	1019,8	1003,2	9,8	1,5	6,2	23,8	1,2	0	0	0	0	0,752428443
Gualeguaychu_Aero	Entre_Rios	10721	4,2	-0,8	1016,1	1013,2	15	7,8	11,3	11,6	-0,9	0	0	0	0	0,19674322
El_Bolson	Rio_Negro	11019	14,3	6,9	1006	966,5	29,9	3,6	11,8	25,5	4,5	0	0	0	0	0,479550839
Santa_Rosa_Aero	La_Pampa	10220	17,9	12,9	1017,9	995,4	29,9	2,9	4,6	26,5	9,6	0	0	0	0	0,055272697
